Epoch,D_Loss,G_Loss,R_Loss,D_Real_Accuracy,D_Fake_Accuracy
284,0.38532458481035736,0.08018495848304347,2.4587612283779125e-05,0.14074248153912394,0.17034774469701866
285,0.3781755848934776,0.07948682810130872,2.4700142615218186e-05,0.1466165420256163,0.1597744367624584
286,0.38496824785282735,0.08062033316022471,2.44544740529531e-05,0.1466165420256163,0.18374060329638028
287,0.38230568013693156,0.07974019176081608,2.4651136946455442e-05,0.13486842105263158,0.16776315789473684
288,0.3815656884720451,0.07892572683723349,2.4602986166811253e-05,0.14074248153912394,0.1604793236443871
289,0.385651790782025,0.08004024664038106,2.4580041769551924e-05,0.14074248153912394,0.17528195522333445
290,0.3765903083901656,0.07874735523211329,2.5843826362784295e-05,0.14074248153912394,0.14967105263157895
291,0.38032958068345724,0.07957061184080023,2.4541158298138487e-05,0.14074248153912394,0.16705827101280815
292,0.3770581781864166,0.07896557881643898,2.4654888683902466e-05,0.14074248153912394,0.15625
293,0.3816100829525998,0.07990632872832448,2.458967124814655e-05,0.14074248153912394,0.16705827101280815
294,0.38146741296115677,0.07855312447798879,2.4639874685530422e-05,0.13486842105263158,0.15789473684210525
295,0.38029569230581584,0.07911719224954906,2.8724781953458562e-05,0.1466165420256163,0.16470864728877418
296,0.37569702926434967,0.07923606077307149,2.4938417853167937e-05,0.1466165420256163,0.14567669206543973
297,0.3831395977421811,0.07903713223181273,2.4480143266421356e-05,0.1466165420256163,0.16635338413087944
298,0.3828582120569129,0.0791891566232631,2.4564945785019326e-05,0.14074248153912394,0.1654135341707029
299,0.3800898978584691,0.07891503564621273,2.4443423279463833e-05,0.14074248153912394,0.15883458680228182
300,0.3804826673708464,0.0788472218340949,2.447880437054999e-05,0.15249060329638028,0.17551691908585398
