Epoch,D_Loss,G_Loss,R_Loss,D_Real_Accuracy,D_Fake_Accuracy
285,0.16252612361782476,0.06195897628602229,3.6548985008266754e-05,0.78125,0.4553571437534533
286,0.16040986972419838,0.06248007224578606,3.405520548863263e-05,0.7753759434348658,0.4074248138226961
287,0.1542530491163856,0.0626390823408177,3.417628560878496e-05,0.7636278208933378,0.37030075255193207
288,0.1569952141297491,0.06312324361581552,3.4683027383595655e-05,0.7695018805955586,0.4074248138226961
289,0.16596853889917074,0.06180711737588832,3.416894165447478e-05,0.7753759434348658,0.43538534013848557
290,0.16246663739806727,0.06198100059440261,3.3707809375540054e-05,0.78125,0.4468984980332224
291,0.16272112648738057,0.06389110202067777,4.1655830213322155e-05,0.7695018805955586,0.4229323314993005
292,0.16253132098599485,0.06240450394781012,3.4013418371614534e-05,0.7695018805955586,0.41400376119111715
293,0.16202797544629952,0.0629732308811263,3.373456837308415e-05,0.7636278208933378,0.42974624194596944
294,0.16869710385799408,0.062375845289544055,3.528906850796806e-05,0.7636278208933378,0.46358082796397965
295,0.16126320158180438,0.06306085245389688,3.400294551618955e-05,0.7753759434348658,0.4156484980332224
296,0.16410743954934573,0.06254303278891664,3.4518952002384284e-05,0.7695018805955586,0.4278665420256163
297,0.15867246216849276,0.06256818261585738,3.39533084307301e-05,0.7636278208933378,0.394266919085854
298,0.1611208162809673,0.06255398925982024,3.421629851704653e-05,0.7753759434348658,0.397321428907545
299,0.15689928163039057,0.06222941040208465,3.4187782722782635e-05,0.7753759434348658,0.39826127886772156
300,0.16251956553835617,0.06240439140482953,3.386570434534071e-05,0.7636278208933378,0.41494361036702204
